package,tier,source_path,target_path,verdict,reason,bytes_raw,bytes_shipped
B,confirmatory-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-raw/P16-C022-receipt-v1.json,data-frozen/confirmatory-raw/P16-C022-receipt-v1.json,ship,per-cell truth and receipt provenance,836,836
B,confirmatory-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-raw/P16-C022-replications-v1.csv,data-frozen/confirmatory-raw/P16-C022-replications-v1.csv.gz,gzip,"read by 01_build_key_numbers.R via list.files(); 86,400 rows derive the 48-row all-cell table",1577834,211699
B,confirmatory-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-raw/P16-C022-truth-v1.csv,data-frozen/confirmatory-raw/P16-C022-truth-v1.csv,ship,per-cell truth and receipt provenance,408,408
B,confirmatory-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-raw/P16-C023-receipt-v1.json,data-frozen/confirmatory-raw/P16-C023-receipt-v1.json,ship,per-cell truth and receipt provenance,836,836
B,confirmatory-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-raw/P16-C023-replications-v1.csv,data-frozen/confirmatory-raw/P16-C023-replications-v1.csv.gz,gzip,"read by 01_build_key_numbers.R via list.files(); 86,400 rows derive the 48-row all-cell table",1457631,194686
B,confirmatory-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-raw/P16-C023-truth-v1.csv,data-frozen/confirmatory-raw/P16-C023-truth-v1.csv,ship,per-cell truth and receipt provenance,377,377
B,confirmatory-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-raw/P16-C024-receipt-v1.json,data-frozen/confirmatory-raw/P16-C024-receipt-v1.json,ship,per-cell truth and receipt provenance,836,836
B,confirmatory-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-raw/P16-C024-replications-v1.csv,data-frozen/confirmatory-raw/P16-C024-replications-v1.csv.gz,gzip,"read by 01_build_key_numbers.R via list.files(); 86,400 rows derive the 48-row all-cell table",1539710,211389
B,confirmatory-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-raw/P16-C024-truth-v1.csv,data-frozen/confirmatory-raw/P16-C024-truth-v1.csv,ship,per-cell truth and receipt provenance,407,407
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T01-batch-manifest-v1.csv,data-frozen/empirical/aws-raw/P17-T01-batch-manifest-v1.csv,ship,manuscript promise: complete raw draw streams of the application,5849,5849
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T01-draws-v1.csv.gz,data-frozen/empirical/aws-raw/P17-T01-draws-v1.csv.gz,ship,manuscript promise: complete raw draw streams of the application,1542223,1542223
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T01-receipt-v1.json,data-frozen/empirical/aws-raw/P17-T01-receipt-v1.json,ship,manuscript promise: complete raw draw streams of the application,1363,1363
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T02-batch-manifest-v1.csv,data-frozen/empirical/aws-raw/P17-T02-batch-manifest-v1.csv,ship,manuscript promise: complete raw draw streams of the application,5849,5849
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T02-draws-v1.csv.gz,data-frozen/empirical/aws-raw/P17-T02-draws-v1.csv.gz,ship,manuscript promise: complete raw draw streams of the application,1537055,1537055
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T02-receipt-v1.json,data-frozen/empirical/aws-raw/P17-T02-receipt-v1.json,ship,manuscript promise: complete raw draw streams of the application,1368,1368
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T03-batch-manifest-v1.csv,data-frozen/empirical/aws-raw/P17-T03-batch-manifest-v1.csv,ship,manuscript promise: complete raw draw streams of the application,5849,5849
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T03-draws-v1.csv.gz,data-frozen/empirical/aws-raw/P17-T03-draws-v1.csv.gz,ship,manuscript promise: complete raw draw streams of the application,1519914,1519914
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T03-receipt-v1.json,data-frozen/empirical/aws-raw/P17-T03-receipt-v1.json,ship,manuscript promise: complete raw draw streams of the application,1356,1356
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T04-batch-manifest-v1.csv,data-frozen/empirical/aws-raw/P17-T04-batch-manifest-v1.csv,ship,manuscript promise: complete raw draw streams of the application,5849,5849
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T04-draws-v1.csv.gz,data-frozen/empirical/aws-raw/P17-T04-draws-v1.csv.gz,ship,manuscript promise: complete raw draw streams of the application,1526238,1526238
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T04-receipt-v1.json,data-frozen/empirical/aws-raw/P17-T04-receipt-v1.json,ship,manuscript promise: complete raw draw streams of the application,1366,1366
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T05-batch-manifest-v1.csv,data-frozen/empirical/aws-raw/P17-T05-batch-manifest-v1.csv,ship,manuscript promise: complete raw draw streams of the application,5849,5849
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T05-draws-v1.csv.gz,data-frozen/empirical/aws-raw/P17-T05-draws-v1.csv.gz,ship,manuscript promise: complete raw draw streams of the application,1542959,1542959
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T05-receipt-v1.json,data-frozen/empirical/aws-raw/P17-T05-receipt-v1.json,ship,manuscript promise: complete raw draw streams of the application,1377,1377
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T06-batch-manifest-v1.csv,data-frozen/empirical/aws-raw/P17-T06-batch-manifest-v1.csv,ship,manuscript promise: complete raw draw streams of the application,5849,5849
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T06-draws-v1.csv.gz,data-frozen/empirical/aws-raw/P17-T06-draws-v1.csv.gz,ship,manuscript promise: complete raw draw streams of the application,1523703,1523703
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T06-receipt-v1.json,data-frozen/empirical/aws-raw/P17-T06-receipt-v1.json,ship,manuscript promise: complete raw draw streams of the application,1366,1366
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T07-batch-manifest-v1.csv,data-frozen/empirical/aws-raw/P17-T07-batch-manifest-v1.csv,ship,manuscript promise: complete raw draw streams of the application,5849,5849
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T07-draws-v1.csv.gz,data-frozen/empirical/aws-raw/P17-T07-draws-v1.csv.gz,ship,manuscript promise: complete raw draw streams of the application,1542007,1542007
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T07-receipt-v1.json,data-frozen/empirical/aws-raw/P17-T07-receipt-v1.json,ship,manuscript promise: complete raw draw streams of the application,1366,1366
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T08-batch-manifest-v1.csv,data-frozen/empirical/aws-raw/P17-T08-batch-manifest-v1.csv,ship,manuscript promise: complete raw draw streams of the application,5849,5849
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T08-draws-v1.csv.gz,data-frozen/empirical/aws-raw/P17-T08-draws-v1.csv.gz,ship,manuscript promise: complete raw draw streams of the application,1545113,1545113
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T08-receipt-v1.json,data-frozen/empirical/aws-raw/P17-T08-receipt-v1.json,ship,manuscript promise: complete raw draw streams of the application,1370,1370
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T09-batch-manifest-v1.csv,data-frozen/empirical/aws-raw/P17-T09-batch-manifest-v1.csv,ship,manuscript promise: complete raw draw streams of the application,5849,5849
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T09-draws-v1.csv.gz,data-frozen/empirical/aws-raw/P17-T09-draws-v1.csv.gz,ship,manuscript promise: complete raw draw streams of the application,1531317,1531317
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T09-receipt-v1.json,data-frozen/empirical/aws-raw/P17-T09-receipt-v1.json,ship,manuscript promise: complete raw draw streams of the application,1358,1358
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T10-batch-manifest-v1.csv,data-frozen/empirical/aws-raw/P17-T10-batch-manifest-v1.csv,ship,manuscript promise: complete raw draw streams of the application,5849,5849
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T10-draws-v1.csv.gz,data-frozen/empirical/aws-raw/P17-T10-draws-v1.csv.gz,ship,manuscript promise: complete raw draw streams of the application,1531263,1531263
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T10-receipt-v1.json,data-frozen/empirical/aws-raw/P17-T10-receipt-v1.json,ship,manuscript promise: complete raw draw streams of the application,1369,1369
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T11-batch-manifest-v1.csv,data-frozen/empirical/aws-raw/P17-T11-batch-manifest-v1.csv,ship,manuscript promise: complete raw draw streams of the application,5849,5849
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T11-draws-v1.csv.gz,data-frozen/empirical/aws-raw/P17-T11-draws-v1.csv.gz,ship,manuscript promise: complete raw draw streams of the application,1542925,1542925
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T11-receipt-v1.json,data-frozen/empirical/aws-raw/P17-T11-receipt-v1.json,ship,manuscript promise: complete raw draw streams of the application,1380,1380
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T12-batch-manifest-v1.csv,data-frozen/empirical/aws-raw/P17-T12-batch-manifest-v1.csv,ship,manuscript promise: complete raw draw streams of the application,5849,5849
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T12-draws-v1.csv.gz,data-frozen/empirical/aws-raw/P17-T12-draws-v1.csv.gz,ship,manuscript promise: complete raw draw streams of the application,1535500,1535500
B,empirical-raw,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-raw/P17-T12-receipt-v1.json,data-frozen/empirical/aws-raw/P17-T12-receipt-v1.json,ship,manuscript promise: complete raw draw streams of the application,1369,1369
B,reference-code,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/evaluate-phase17-swmdk-v1.R,reference-code/phase17/evaluate-phase17-swmdk-v1.R,ship,"application runner, evaluator and finalizer",24158,25046
B,reference-code,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/finalize-phase17-empirical-application-v1.R,reference-code/phase17/finalize-phase17-empirical-application-v1.R,ship,"application runner, evaluator and finalizer",23487,24375
B,reference-code,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/run-phase17-aws-v1.sh,reference-code/phase17/run-phase17-aws-v1.sh,ship,"application runner, evaluator and finalizer",836,1724
B,reference-code,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/run-phase17-task-v1.R,reference-code/phase17/run-phase17-task-v1.R,ship,"application runner, evaluator and finalizer",8421,9309
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-logs/P17-T01.log,,exclude,"D-3: records how compute was scheduled, not what was decided",52,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-logs/P17-T02.log,,exclude,"D-3: records how compute was scheduled, not what was decided",52,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-logs/P17-T03.log,,exclude,"D-3: records how compute was scheduled, not what was decided",52,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-logs/P17-T04.log,,exclude,"D-3: records how compute was scheduled, not what was decided",52,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-logs/P17-T05.log,,exclude,"D-3: records how compute was scheduled, not what was decided",52,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-logs/P17-T06.log,,exclude,"D-3: records how compute was scheduled, not what was decided",52,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-logs/P17-T07.log,,exclude,"D-3: records how compute was scheduled, not what was decided",52,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-logs/P17-T08.log,,exclude,"D-3: records how compute was scheduled, not what was decided",52,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-logs/P17-T09.log,,exclude,"D-3: records how compute was scheduled, not what was decided",52,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-logs/P17-T10.log,,exclude,"D-3: records how compute was scheduled, not what was decided",52,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-logs/P17-T11.log,,exclude,"D-3: records how compute was scheduled, not what was decided",52,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/aws-logs/P17-T12.log,,exclude,"D-3: records how compute was scheduled, not what was decided",52,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/empirical-swmdk/phase17/execution-bundles/v4-phase17-aws-execution-bundle-v1.tar.gz,,exclude,"D-3: records how compute was scheduled, not what was decided",33733,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-logs/P16-C001.log,,exclude,"D-3: records how compute was scheduled, not what was decided",54,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-logs/P16-C002.log,,exclude,"D-3: records how compute was scheduled, not what was decided",54,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-logs/P16-C003.log,,exclude,"D-3: records how compute was scheduled, not what was decided",54,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-logs/P16-C004.log,,exclude,"D-3: records how compute was scheduled, not what was decided",54,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-logs/P16-C005.log,,exclude,"D-3: records how compute was scheduled, not what was decided",54,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-logs/P16-C006.log,,exclude,"D-3: records how compute was scheduled, not what was decided",54,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-logs/P16-C007.log,,exclude,"D-3: records how compute was scheduled, not what was decided",54,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-logs/P16-C008.log,,exclude,"D-3: records how compute was scheduled, not what was decided",54,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-logs/P16-C009.log,,exclude,"D-3: records how compute was scheduled, not what was decided",54,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-logs/P16-C010.log,,exclude,"D-3: records how compute was scheduled, not what was decided",54,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-logs/P16-C011.log,,exclude,"D-3: records how compute was scheduled, not what was decided",54,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-logs/P16-C012.log,,exclude,"D-3: records how compute was scheduled, not what was decided",54,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-logs/P16-C013.log,,exclude,"D-3: records how compute was scheduled, not what was decided",54,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-logs/P16-C014.log,,exclude,"D-3: records how compute was scheduled, not what was decided",54,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-logs/P16-C015.log,,exclude,"D-3: records how compute was scheduled, not what was decided",54,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-logs/P16-C016.log,,exclude,"D-3: records how compute was scheduled, not what was decided",54,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-logs/P16-C017.log,,exclude,"D-3: records how compute was scheduled, not what was decided",54,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-logs/P16-C018.log,,exclude,"D-3: records how compute was scheduled, not what was decided",54,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-logs/P16-C019.log,,exclude,"D-3: records how compute was scheduled, not what was decided",54,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-logs/P16-C020.log,,exclude,"D-3: records how compute was scheduled, not what was decided",54,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-logs/P16-C021.log,,exclude,"D-3: records how compute was scheduled, not what was decided",54,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-logs/P16-C022.log,,exclude,"D-3: records how compute was scheduled, not what was decided",54,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-logs/P16-C023.log,,exclude,"D-3: records how compute was scheduled, not what was decided",54,0
B,excluded,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/confirmatory/aws-logs/P16-C024.log,,exclude,"D-3: records how compute was scheduled, not what was decided",54,0
B,oracles,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/oracles/transport-lp/fixtures/lp-hand-values.csv,verification/oracles/transport-lp/fixtures/lp-hand-values.csv,ship,D-10: independent check on the polytomous method,481,481
B,oracles,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/oracles/transport-lp/fixtures/tie-unused-cases.yml,verification/oracles/transport-lp/fixtures/tie-unused-cases.yml,ship,D-10: independent check on the polytomous method,1283,1283
B,oracles,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/oracles/transport-lp/fixtures/transport-counterexamples.yml,verification/oracles/transport-lp/fixtures/transport-counterexamples.yml,ship,D-10: independent check on the polytomous method,1563,1563
B,oracles,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/oracles/transport-lp/reports/exhaustive-grid.html,verification/oracles/transport-lp/reports/exhaustive-grid.html,ship,D-10: independent check on the polytomous method,1189126,1189126
B,oracles,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/oracles/transport-lp/reports/exhaustive-grid.qmd,verification/oracles/transport-lp/reports/exhaustive-grid.qmd,ship,D-10: independent check on the polytomous method,2388,2388
B,oracles,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/oracles/transport-lp/results/exhaustive-grid-failures.csv,verification/oracles/transport-lp/results/exhaustive-grid-failures.csv,ship,D-10: independent check on the polytomous method,207,207
B,oracles,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/oracles/transport-lp/results/exhaustive-grid-summary.csv,verification/oracles/transport-lp/results/exhaustive-grid-summary.csv,ship,D-10: independent check on the polytomous method,2559,2559
B,oracles,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/oracles/transport-lp/run-exhaustive-grid.R,verification/oracles/transport-lp/run-exhaustive-grid.R,ship,D-10: independent check on the polytomous method,4234,4297
B,oracles,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/oracles/transport-lp/solve-transport-lp.R,verification/oracles/transport-lp/solve-transport-lp.R,ship,D-10: independent check on the polytomous method,2873,2873
B,oracles,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/oracles/transport-lp/spec.yml,verification/oracles/transport-lp/spec.yml,ship,D-10: independent check on the polytomous method,1427,1427
B,oracles,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/oracles/transport-lp/tests/test-lp-feasibility.R,verification/oracles/transport-lp/tests/test-lp-feasibility.R,ship,D-10: independent check on the polytomous method,2322,2322
B,oracles,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/oracles/transport-lp/two-pointer-reference.R,verification/oracles/transport-lp/two-pointer-reference.R,ship,D-10: independent check on the polytomous method,2311,2404
B,oracles,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/oracles/koopman/fixtures/koopman-scale-summary.csv,verification/oracles/koopman/fixtures/koopman-scale-summary.csv,ship,D-10: independent check on the polytomous method,343,343
B,oracles,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/oracles/koopman/fixtures/koopman-t-aisp-assignment.csv,verification/oracles/koopman/fixtures/koopman-t-aisp-assignment.csv,ship,D-10: independent check on the polytomous method,214,214
B,oracles,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/oracles/koopman/verify-koopman-2022.R,verification/oracles/koopman/verify-koopman-2022.R,ship,D-10: independent check on the polytomous method,2991,2991
B,oracles,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/oracles/README.md,verification/oracles/README-upstream.md,ship,D-10: the upstream oracle-lane rule,374,374
B,reference-code,2025-06-27_Bayesian Mokken Scaling/paper-A-bayesian-scalability/codebase/research/v4/cluster-polytomous/tests/artifacts/v4-phase14-test-receipt-v1.json,reference-code/tests/artifacts/v4-phase14-test-receipt-v1.json,ship,engine tests as shipped upstream,596,596
