"task_id","batch_id","seed","first_draw_id","last_draw_id","draws","defined_draws","invalid_fraction","H_digest_sha256"
"P17-T09",40,2026165741,78001,80000,2000,2000,0,"b24eb1332edf06c9c8a85491537fad78decc2eaab415120188dd6b588551fddb"
"P17-T09",41,2026165742,80001,82000,2000,2000,0,"0bc992bf8480bf69d6ee64144dd9170a7659d797a8f17c513ad1858c6c1cbe80"
"P17-T09",42,2026165743,82001,84000,2000,2000,0,"50a72fd63114c61d20219ce1dea31fc68bc5d0886c2fea3da6f6f7b4b9bdfc1c"
"P17-T09",43,2026165744,84001,86000,2000,2000,0,"e2f5bca1bad8307eb49b27096a28e616819f962e98a96cae174afe739f532529"
"P17-T09",44,2026165745,86001,88000,2000,2000,0,"92890b83b62b23a02083733e0c163db3e1667fef8b0432b61e03098ceaf0e623"
"P17-T09",45,2026165746,88001,90000,2000,2000,0,"b6286055bd00f74f1d0b24cfff0bf1aad8c767f24b224a66e4e804dc5271db0b"
"P17-T09",46,2026165747,90001,92000,2000,2000,0,"0001e6af6a8742bfb94422958a4afcdbb709359280c2b562fd14e1fd085fe83d"
"P17-T09",47,2026165748,92001,94000,2000,2000,0,"5bac0f778e68c6e8b568e19528f8a6659167928a32b4c77836d688fcc77bff8b"
"P17-T09",48,2026165749,94001,96000,2000,2000,0,"d18e782d28894d31ada8ccd34d976f3298b36fd3ab6ba0438b0d8f994cd5b8f2"
"P17-T09",49,2026165750,96001,98000,2000,2000,0,"76e6fd620254f49df9afb96044d9e6d471ac6df9a773fb3c1f256e77abf94bfd"
"P17-T09",50,2026165751,98001,99999,1999,1999,0,"46935b77d90250f3be7dd32cf52624c4f58c6fef6aa76acc032190aac95c818d"
