"task_id","batch_id","seed","first_draw_id","last_draw_id","draws","defined_draws","invalid_fraction","H_digest_sha256"
"P17-T12",23,2026195724,44001,46000,2000,2000,0,"c03acce588b6089dc51144e9a81d8cf88de11ea02a5e725ccd03fe683e5c270d"
"P17-T12",24,2026195725,46001,48000,2000,2000,0,"d09223a402ab4e8fb44d20ca80bf9d224ced5b5024803a89fee8f47316b10318"
"P17-T12",25,2026195726,48001,50000,2000,2000,0,"a1769e3afc4e734a37b5a1716c6f5a8d46d050329102b33a9069a3125b73e20f"
"P17-T12",26,2026195727,50001,52000,2000,2000,0,"e54a88383af086339ec3d4e49de10cc583d5df722fb039cc404bea479b984ef2"
"P17-T12",27,2026195728,52001,54000,2000,2000,0,"76345d208afabc8de3beb9277e334b3e36e88a24aa2d4cc3184176d808a3e1cc"
"P17-T12",28,2026195729,54001,56000,2000,2000,0,"903e9605d4868f6e6fbf3448b8266024dd3169ed2d07f0f08a3b6937d63e3a57"
"P17-T12",29,2026195730,56001,58000,2000,2000,0,"29dedaf6d9d48ccfbf50b626bf770fe1af9522b5a521e018f6a299d10aacc47b"
"P17-T12",30,2026195731,58001,60000,2000,2000,0,"2df290ea0d3414488b3eaf5653ef93d6fe023ad6503ea210775cb82d4103aee1"
"P17-T12",31,2026195732,60001,62000,2000,2000,0,"b17c4df8c810d48dd65da676444562e8870382a55ae1984d8a3e1c5fce775cd7"
"P17-T12",32,2026195733,62001,64000,2000,2000,0,"2574960ebf390ca91302986c97100181c7fc9a9ca433cfa10fd27ad3d9692b4b"
"P17-T12",33,2026195734,64001,66000,2000,2000,0,"31ed44988b4c9840c9975f54a606d9baebf1a01495944d323709c5af2f94b599"
"P17-T12",34,2026195735,66001,68000,2000,2000,0,"789b1ca684829c461757ba782ca5d4edb275eba2f18ee993d850228e2ab8337e"
"P17-T12",35,2026195736,68001,70000,2000,2000,0,"f12b3123ec40626ea4f3e09799d731bf34c7c6b0093a0da065df5932eca11613"
"P17-T12",36,2026195737,70001,72000,2000,2000,0,"806c1a84d8dd4991c364f5f0033e072f24a2a877e5bd8b99f192b12ac137fa2e"
"P17-T12",37,2026195738,72001,74000,2000,2000,0,"ffedb3e66208620b5e5d10147a2b93bb8939de1dedaa652aa7cc6f768b28f00b"
"P17-T12",38,2026195739,74001,76000,2000,2000,0,"89106106f4d34aec7ea79ab0b85fb4119ad134a90f300b638af5b7c8fe496495"
"P17-T12",39,2026195740,76001,78000,2000,2000,0,"7a2816f1716159816cf5f84c7498606ffcbc5bf068bd7dcf7d281d721d312186"
"P17-T12",40,2026195741,78001,80000,2000,2000,0,"74aff9aa44af65fc8deac8b43ef163d2311a34c53c2cd7a671df852b4e0f6808"
"P17-T12",41,2026195742,80001,82000,2000,2000,0,"0e38805f12af7612f5c2dd044a8a6268f5d8aa97ece283a6db96608c7ff9effb"
"P17-T12",42,2026195743,82001,84000,2000,2000,0,"d47573bc94f585896802e3f704d85754ffa35bb46d1d15d020d7904b07cd55f6"
"P17-T12",43,2026195744,84001,86000,2000,2000,0,"47f0cf7ab90325c4f2d08d14ba90357d442b213c6f920c972df1b016fbb2a63a"
"P17-T12",44,2026195745,86001,88000,2000,2000,0,"5c16cdbf225e187c4e36eee598f709e3fc08037a254dcaaff3686bb7306ff26e"
"P17-T12",45,2026195746,88001,90000,2000,2000,0,"25b062010b65e1f15917949a198eadbd31bb6fc03ad3bb38b837fd7280496f88"
"P17-T12",46,2026195747,90001,92000,2000,2000,0,"371d83e6119ed0d52c5cc26154c291b93a6f5de3f6d91fcaaf22f9b354458a28"
"P17-T12",47,2026195748,92001,94000,2000,2000,0,"c22383fffa7bbcaeb3bbba1de6bf76c0c006528764bdfcbcc35fe9c5e189efa9"
"P17-T12",48,2026195749,94001,96000,2000,2000,0,"fe8c0059182f0ec6db74a0b0623791305c4b38a36d2ea46b648fec802ed13e8c"
"P17-T12",49,2026195750,96001,98000,2000,2000,0,"0f31dae0b5d567c90199dbee8e0d5ffc9dc7263b98e2022f02e22d26c4afe4cf"
"P17-T12",50,2026195751,98001,99999,1999,1999,0,"b113a6cdee03172615bd2e4b88240900ece41a06ee6f6103e09a7c44ee4d758c"
