"task_id","batch_id","seed","first_draw_id","last_draw_id","draws","defined_draws","invalid_fraction","H_digest_sha256"
"P17-T08",17,2026155718,32001,34000,2000,2000,0,"c07ec4d22dc062fbfd995170eb05b395c00ab791abd83dbc7215623098201ea7"
"P17-T08",18,2026155719,34001,36000,2000,2000,0,"513334756efad8d177a894484f7bda24d84d5efa6fa3e9b288da595fb8daf92a"
"P17-T08",19,2026155720,36001,38000,2000,2000,0,"b56140bb7987f11fa1157cdbeb3ef9412ff25e41756e58587efea63b2f980ea4"
"P17-T08",20,2026155721,38001,40000,2000,2000,0,"eaf399f55820f42e877e9fce58faf4732ed09fba67a609827f47367dedb5f9bb"
"P17-T08",21,2026155722,40001,42000,2000,2000,0,"77d17a6f046d2deaa17491f5307a2bf41241201fabc46d029ee2915feae6f111"
"P17-T08",22,2026155723,42001,44000,2000,2000,0,"09bad6831361b56f3056cdd8a438fec7752b7c3fbc0a232b7dbbaea795a11651"
"P17-T08",23,2026155724,44001,46000,2000,2000,0,"86cd4b9140445e499e864ee25ea7346235ba203a6191a48b1cb60b1f0ca67f6b"
"P17-T08",24,2026155725,46001,48000,2000,2000,0,"98c4d36271703d74dff03870627f0dc83bf4c12a0bf5aaf2ed33fcd2904bf07f"
"P17-T08",25,2026155726,48001,50000,2000,2000,0,"fbc4594e7fceb9dd15e2054d5f9e8320ed24b5813e01f52adc5672757d2385c2"
"P17-T08",26,2026155727,50001,52000,2000,2000,0,"9ad39189922e1073cf3fc5e3c83bc445e5bd752e57db6bffe31a8c5e29f2214b"
"P17-T08",27,2026155728,52001,54000,2000,2000,0,"8ce1c812001c3b5cd717b0202288a93d1c3388d353dbbd82febf7b3f201f9dfd"
"P17-T08",28,2026155729,54001,56000,2000,2000,0,"beb0798736394fcb6d85e514d4e18e8ea1a1b895f6068103cf286cd206029b27"
"P17-T08",29,2026155730,56001,58000,2000,2000,0,"49b46186aa7179ddd901412db692fc8cd8fb5d1e32a6124b371824542e6d47ac"
"P17-T08",30,2026155731,58001,60000,2000,2000,0,"0f4831218c99013cd8a69b6169dae5cf41c1584ef5f3af6903885c93c9abe9f2"
"P17-T08",31,2026155732,60001,62000,2000,2000,0,"967526c51509384eac85a588c49f9fedc4af2468ebcd12511d0e4e60e0c3fc2a"
"P17-T08",32,2026155733,62001,64000,2000,2000,0,"f00cadb2f22ac1b1615a4e872d1426cb9528c3403d97287079c70af279c72661"
"P17-T08",33,2026155734,64001,66000,2000,2000,0,"8e21a7ad9eed17ff1a3fe3729bfb0fb8e65fdc3bf3a3a2cbe64b5010b4b70a87"
"P17-T08",34,2026155735,66001,68000,2000,2000,0,"653de4213d56ee1ee82e6d9444abc86af26107c7e43f226c62e8b38bc1ab803e"
"P17-T08",35,2026155736,68001,70000,2000,2000,0,"650fc4e5572e41e38147348a52d1075acfa2827603170d08f68439beebf1a4f8"
"P17-T08",36,2026155737,70001,72000,2000,2000,0,"375f445ac18fb774795f6f6f7ec4132a92faab72dc21f0b080eb3c6fbddc6c7d"
"P17-T08",37,2026155738,72001,74000,2000,2000,0,"1b1990173f9d6f75cffcf198eb5f3d157db1dd949b1d2fe9e96dd5827606433d"
"P17-T08",38,2026155739,74001,76000,2000,2000,0,"47c4f0b6cef796861089be0c288896de3058ffc97902a8f8f7b268900139a16f"
"P17-T08",39,2026155740,76001,78000,2000,2000,0,"e9829f4135309e9b7a17513c18ea8e7e4bc144ca9edf44b487abc906d2abd120"
"P17-T08",40,2026155741,78001,80000,2000,2000,0,"bb3d4b34ce229d9342ce38eb757868ed80581eb48ea8f77027b3cea33d683037"
"P17-T08",41,2026155742,80001,82000,2000,2000,0,"e6fe12a21dba4a09f8d2f72adf6b07e9b17112c3dcc2c4ea83a9a5438a6e8044"
"P17-T08",42,2026155743,82001,84000,2000,2000,0,"7047d130f950a0491959eb6eea8d407d215b0b975aaf1a188933233be5c5e9b6"
"P17-T08",43,2026155744,84001,86000,2000,2000,0,"111bf467c78c799fad709caa6bb4d344a72cd23e90dedf1b18a8aee69a0b5f8b"
"P17-T08",44,2026155745,86001,88000,2000,2000,0,"77e38c90411a28295071c5cef20149517a53ac4fa9e6ffc39217da8f82c50b6c"
"P17-T08",45,2026155746,88001,90000,2000,2000,0,"e3ac60b7aeaa3eb043e8cc19c80956bc5f7bbe57af31b9635ee9db9d9495ac84"
"P17-T08",46,2026155747,90001,92000,2000,2000,0,"398a2a3bcc813d17ee77a99af72f6d5418803256298fff44af07484b3f46c2df"
"P17-T08",47,2026155748,92001,94000,2000,2000,0,"c1ec7ab3b9d0c807136fbca8142945ee082c43209526cdca9e239ed7bf13ba67"
"P17-T08",48,2026155749,94001,96000,2000,2000,0,"5272a2c618b7700519ad55ebf5fabbcd9ec4acd141cb1f11cd123dd061a10dd0"
"P17-T08",49,2026155750,96001,98000,2000,2000,0,"771e81a338eea7f6eaedff33baf337b6c5315ae55708dd48590d6901f5b3eb59"
"P17-T08",50,2026155751,98001,99999,1999,1999,0,"b395dfaf6a037152e666e426ff192a84c272ac6045449baed91ea7b50f99eb1e"
